instrument_token,date,open,high,low,close,volume
256265,2024-05-08 00:00:00+05:30,22231.2,22368.65,22185.2,22302.5,0
256265,2024-05-09 00:00:00+05:30,22224.8,22307.75,21932.4,21957.5,0
256265,2024-05-10 00:00:00+05:30,21990.95,22131.3,21950.3,22055.2,0
256265,2024-05-13 00:00:00+05:30,22027.95,22131.65,21821.05,22104.05,0
256265,2024-05-14 00:00:00+05:30,22112.9,22270.05,22081.25,22217.85,0
256265,2024-05-15 00:00:00+05:30,22255.6,22297.55,22151.75,22200.55,0
256265,2024-05-16 00:00:00+05:30,22319.2,22432.25,22054.55,22403.85,0
256265,2024-05-17 00:00:00+05:30,22415.25,22502.15,22345.65,22466.1,0
256265,2024-05-18 00:00:00+05:30,22512.85,22520.25,22470.05,22502.0,0
256265,2024-05-21 00:00:00+05:30,22404.55,22591.1,22404.55,22529.05,0
256265,2024-05-22 00:00:00+05:30,22576.6,22629.5,22483.15,22597.8,0
256265,2024-05-23 00:00:00+05:30,22614.1,22993.6,22577.45,22967.65,0
256265,2024-05-24 00:00:00+05:30,22930.75,23026.4,22908.0,22957.1,0
256265,2024-05-27 00:00:00+05:30,23038.95,23110.8,22871.2,22932.45,0
256265,2024-05-28 00:00:00+05:30,22977.15,22998.55,22858.5,22888.15,0
256265,2024-05-29 00:00:00+05:30,22762.75,22825.5,22685.45,22704.7,0
256265,2024-05-30 00:00:00+05:30,22617.45,22705.75,22417.0,22488.65,0
256265,2024-05-31 00:00:00+05:30,22568.1,22653.75,22465.1,22530.7,0
256265,2024-06-03 00:00:00+05:30,23337.9,23338.7,23062.3,23263.9,0
256265,2024-06-04 00:00:00+05:30,23179.5,23179.5,21281.45,21884.5,0
256265,2024-06-05 00:00:00+05:30,22128.35,22670.4,21791.95,22620.35,0
256265,2024-06-06 00:00:00+05:30,22798.6,22910.15,22642.6,22821.4,0
256265,2024-06-07 00:00:00+05:30,22821.85,23320.2,22789.05,23290.15,0
256265,2024-06-10 00:00:00+05:30,23319.15,23411.9,23227.15,23259.2,0
256265,2024-06-11 00:00:00+05:30,23283.75,23389.45,23206.65,23264.85,0
256265,2024-06-12 00:00:00+05:30,23344.45,23441.95,23295.95,23322.95,0
256265,2024-06-13 00:00:00+05:30,23480.95,23481.05,23353.9,23398.9,0
256265,2024-06-14 00:00:00+05:30,23464.95,23490.4,23334.25,23465.6,0
256265,2024-06-18 00:00:00+05:30,23570.8,23579.05,23499.7,23557.9,0
256265,2024-06-19 00:00:00+05:30,23629.85,23664.0,23412.9,23516.0,0
256265,2024-06-20 00:00:00+05:30,23586.15,23624.0,23442.6,23567.0,0
256265,2024-06-21 00:00:00+05:30,23661.15,23667.1,23398.2,23501.1,0
256265,2024-06-24 00:00:00+05:30,23382.3,23558.1,23350.0,23537.85,0
256265,2024-06-25 00:00:00+05:30,23577.1,23754.15,23562.05,23721.3,0
256265,2024-06-26 00:00:00+05:30,23723.1,23889.9,23670.45,23868.8,0
256265,2024-06-27 00:00:00+05:30,23881.55,24087.45,23805.4,24044.5,0
256265,2024-06-28 00:00:00+05:30,24085.9,24174.0,23985.8,24010.6,0
256265,2024-07-01 00:00:00+05:30,23992.95,24164.0,23992.7,24141.95,0
256265,2024-07-02 00:00:00+05:30,24228.75,24236.35,24056.4,24123.85,0
256265,2024-07-03 00:00:00+05:30,24291.75,24309.15,24207.1,24286.5,0
256265,2024-07-04 00:00:00+05:30,24369.95,24401.0,24281.0,24302.15,0
256265,2024-07-05 00:00:00+05:30,24213.35,24363.0,24168.85,24323.85,0
256265,2024-07-08 00:00:00+05:30,24329.45,24344.6,24240.55,24320.55,0
256265,2024-07-09 00:00:00+05:30,24351.0,24443.6,24331.9,24433.2,0
256265,2024-07-10 00:00:00+05:30,24459.85,24461.05,24141.8,24324.45,0
256265,2024-07-11 00:00:00+05:30,24396.55,24402.65,24193.75,24315.95,0
256265,2024-07-12 00:00:00+05:30,24387.95,24592.2,24331.15,24502.15,0
256265,2024-07-15 00:00:00+05:30,24587.6,24635.05,24522.75,24586.7,0
256265,2024-07-16 00:00:00+05:30,24615.9,24661.25,24587.65,24613.0,0
256265,2024-07-18 00:00:00+05:30,24543.8,24837.75,24504.45,24800.85,0
256265,2024-07-19 00:00:00+05:30,24853.8,24854.8,24508.15,24530.9,0
256265,2024-07-22 00:00:00+05:30,24445.75,24595.2,24362.3,24509.25,0
256265,2024-07-23 00:00:00+05:30,24568.9,24582.55,24074.2,24479.05,0
256265,2024-07-24 00:00:00+05:30,24444.95,24504.25,24307.25,24413.5,0
256265,2024-07-25 00:00:00+05:30,24230.95,24426.15,24210.8,24406.1,0
256265,2024-07-26 00:00:00+05:30,24423.35,24861.15,24410.9,24834.85,0
256265,2024-07-29 00:00:00+05:30,24943.3,24999.75,24774.6,24836.1,0
256265,2024-07-30 00:00:00+05:30,24839.4,24971.75,24798.65,24857.3,0
256265,2024-07-31 00:00:00+05:30,24886.7,24984.6,24856.5,24951.15,0
256265,2024-08-01 00:00:00+05:30,25030.95,25078.3,24956.4,25010.9,0
256265,2024-08-02 00:00:00+05:30,24789.0,24851.9,24686.85,24717.7,0
256265,2024-08-05 00:00:00+05:30,24302.85,24350.05,23893.7,24055.6,0
256265,2024-08-06 00:00:00+05:30,24189.85,24382.6,23960.4,23992.55,0
256265,2024-08-07 00:00:00+05:30,24289.4,24337.7,24184.9,24297.5,0
256265,2024-08-08 00:00:00+05:30,24248.55,24340.5,24079.7,24117.0,0
256265,2024-08-09 00:00:00+05:30,24386.85,24419.75,24311.2,24367.5,0
256265,2024-08-12 00:00:00+05:30,24320.05,24472.8,24212.1,24347.0,0
256265,2024-08-13 00:00:00+05:30,24342.35,24359.95,24116.5,24139.0,0
256265,2024-08-14 00:00:00+05:30,24184.4,24196.5,24099.7,24143.75,0
256265,2024-08-16 00:00:00+05:30,24334.85,24563.9,24204.5,24541.15,0
256265,2024-08-19 00:00:00+05:30,24636.35,24638.8,24522.95,24572.65,0
256265,2024-08-20 00:00:00+05:30,24648.9,24734.3,24607.2,24698.85,0
256265,2024-08-21 00:00:00+05:30,24680.55,24787.95,24654.5,24770.2,0
256265,2024-08-22 00:00:00+05:30,24863.4,24867.35,24784.45,24811.5,0
256265,2024-08-23 00:00:00+05:30,24845.4,24858.4,24771.65,24823.15,0
256265,2024-08-26 00:00:00+05:30,24906.1,25043.8,24874.7,25010.6,0
256265,2024-08-27 00:00:00+05:30,25024.8,25073.1,24973.65,25017.75,0
256265,2024-08-28 00:00:00+05:30,25030.8,25129.6,24964.65,25052.35,0
256265,2024-08-29 00:00:00+05:30,25035.3,25192.9,24998.5,25151.95,0
256265,2024-08-30 00:00:00+05:30,25249.7,25268.35,25199.4,25235.9,0
256265,2024-09-02 00:00:00+05:30,25333.6,25333.65,25235.5,25278.7,0
256265,2024-09-03 00:00:00+05:30,25313.4,25321.7,25235.8,25279.85,0
256265,2024-09-04 00:00:00+05:30,25089.95,25216.0,25083.8,25198.7,0
256265,2024-09-05 00:00:00+05:30,25250.5,25275.45,25127.75,25145.1,0
256265,2024-09-06 00:00:00+05:30,25093.7,25168.75,24801.3,24852.15,0
256265,2024-09-09 00:00:00+05:30,24823.4,24957.5,24753.15,24936.4,0
256265,2024-09-10 00:00:00+05:30,24999.4,25130.5,24896.8,25041.1,0
256265,2024-09-11 00:00:00+05:30,25034.0,25113.7,24885.15,24918.45,0
256265,2024-09-12 00:00:00+05:30,25059.65,25433.35,24941.45,25388.9,0
256265,2024-09-13 00:00:00+05:30,25430.45,25430.5,25292.45,25356.5,0
256265,2024-09-16 00:00:00+05:30,25406.65,25445.7,25336.2,25383.75,0
256265,2024-09-17 00:00:00+05:30,25416.9,25441.65,25352.25,25418.55,0
256265,2024-09-18 00:00:00+05:30,25402.4,25482.2,25285.55,25377.55,0
256265,2024-09-19 00:00:00+05:30,25487.05,25611.95,25376.05,25415.8,0
256265,2024-09-20 00:00:00+05:30,25525.95,25849.25,25426.6,25790.95,0
256265,2024-09-23 00:00:00+05:30,25872.55,25956.0,25847.35,25939.05,0
256265,2024-09-24 00:00:00+05:30,25921.45,26011.55,25886.85,25940.4,0
256265,2024-09-25 00:00:00+05:30,25899.45,26032.8,25871.35,26004.15,0
256265,2024-09-26 00:00:00+05:30,26005.4,26250.9,25998.4,26216.05,0
256265,2024-09-27 00:00:00+05:30,26248.25,26277.35,26151.4,26178.95,0
256265,2024-09-30 00:00:00+05:30,26061.3,26134.7,25794.1,25810.85,0
256265,2024-10-01 00:00:00+05:30,25788.45,25907.6,25739.2,25796.9,0
256265,2024-10-03 00:00:00+05:30,25452.85,25639.45,25230.3,25250.1,0
256265,2024-10-04 00:00:00+05:30,25181.9,25485.05,24966.8,25014.6,0
256265,2024-10-07 00:00:00+05:30,25084.1,25143.0,24694.35,24795.75,0
256265,2024-10-08 00:00:00+05:30,24832.2,25044.0,24756.8,25013.15,0
256265,2024-10-09 00:00:00+05:30,25065.8,25234.05,24947.7,24981.95,0
256265,2024-10-10 00:00:00+05:30,25067.05,25134.05,24979.4,24998.45,0
256265,2024-10-11 00:00:00+05:30,24985.3,25028.65,24920.05,24964.25,0
256265,2024-10-14 00:00:00+05:30,25023.45,25159.75,25017.5,25127.95,0
256265,2024-10-15 00:00:00+05:30,25186.3,25212.05,25008.15,25057.35,0
256265,2024-10-16 00:00:00+05:30,25008.55,25093.4,24908.45,24971.3,0
256265,2024-10-17 00:00:00+05:30,25027.4,25029.5,24728.9,24749.85,0
256265,2024-10-18 00:00:00+05:30,24664.95,24886.2,24567.65,24854.05,0
256265,2024-10-21 00:00:00+05:30,24956.15,24978.3,24679.6,24781.1,0
256265,2024-10-22 00:00:00+05:30,24798.65,24882.0,24445.8,24472.1,0
256265,2024-10-23 00:00:00+05:30,24378.15,24604.25,24378.1,24435.5,0
256265,2024-10-24 00:00:00+05:30,24412.7,24480.65,24341.2,24399.4,0
256265,2024-10-25 00:00:00+05:30,24418.05,24440.25,24073.9,24180.8,0
256265,2024-10-28 00:00:00+05:30,24251.1,24492.6,24134.9,24339.15,0
256265,2024-10-29 00:00:00+05:30,24328.85,24484.5,24140.85,24466.85,0
256265,2024-10-30 00:00:00+05:30,24371.45,24498.2,24307.3,24340.85,0
256265,2024-10-31 00:00:00+05:30,24349.85,24372.45,24172.6,24205.35,0
256265,2024-11-01 00:00:00+05:30,24302.75,24368.25,24280.2,24304.35,0
256265,2024-11-04 00:00:00+05:30,24315.75,24316.75,23816.15,23995.35,0
256265,2024-11-05 00:00:00+05:30,23916.5,24229.05,23842.75,24213.3,0
256265,2024-11-06 00:00:00+05:30,24308.75,24537.6,24204.05,24484.05,0
256265,2024-11-07 00:00:00+05:30,24489.6,24503.35,24179.05,24199.35,0
256265,2024-11-08 00:00:00+05:30,24207.7,24276.15,24066.65,24148.2,0
256265,2024-11-11 00:00:00+05:30,24087.25,24336.8,24004.6,24141.3,0
256265,2024-11-12 00:00:00+05:30,24225.8,24242.0,23839.15,23883.45,0
256265,2024-11-13 00:00:00+05:30,23822.45,23873.6,23509.6,23559.05,0
256265,2024-11-14 00:00:00+05:30,23542.15,23675.9,23484.15,23532.7,0
256265,2024-11-18 00:00:00+05:30,23605.3,23606.8,23350.4,23453.8,0
256265,2024-11-19 00:00:00+05:30,23529.55,23780.65,23464.8,23518.5,0
256265,2024-11-21 00:00:00+05:30,23488.45,23507.3,23263.15,23349.9,0
256265,2024-11-22 00:00:00+05:30,23411.8,23956.1,23359.0,23907.25,0
256265,2024-11-25 00:00:00+05:30,24253.55,24351.55,24135.45,24221.9,0
256265,2024-11-26 00:00:00+05:30,24343.3,24343.3,24125.4,24194.5,0
256265,2024-11-27 00:00:00+05:30,24204.8,24354.55,24145.65,24274.9,0
256265,2024-11-28 00:00:00+05:30,24274.15,24345.75,23873.35,23914.15,0
256265,2024-11-29 00:00:00+05:30,23927.15,24188.45,23927.15,24131.1,0
256265,2024-12-02 00:00:00+05:30,24140.85,24301.7,24008.65,24276.05,0
256265,2024-12-03 00:00:00+05:30,24367.5,24481.35,24280.0,24457.15,0
256265,2024-12-04 00:00:00+05:30,24488.75,24573.2,24366.3,24467.45,0
256265,2024-12-05 00:00:00+05:30,24539.15,24857.75,24295.55,24708.4,0
256265,2024-12-06 00:00:00+05:30,24729.45,24751.05,24620.5,24677.8,0
256265,2024-12-09 00:00:00+05:30,24633.9,24705.0,24580.05,24619.0,0
256265,2024-12-10 00:00:00+05:30,24652.65,24677.8,24510.65,24610.05,0
256265,2024-12-11 00:00:00+05:30,24620.5,24691.75,24583.85,24641.8,0
256265,2024-12-12 00:00:00+05:30,24604.45,24675.25,24527.95,24548.7,0
256265,2024-12-13 00:00:00+05:30,24498.35,24792.3,24180.8,24768.3,0
256265,2024-12-16 00:00:00+05:30,24753.4,24781.25,24601.75,24668.25,0
256265,2024-12-17 00:00:00+05:30,24584.8,24624.1,24303.45,24336.0,0
256265,2024-12-18 00:00:00+05:30,24297.95,24394.45,24149.85,24198.85,0
256265,2024-12-19 00:00:00+05:30,23877.15,24004.9,23870.3,23951.7,0
256265,2024-12-20 00:00:00+05:30,23960.7,24065.8,23537.35,23587.5,0
256265,2024-12-23 00:00:00+05:30,23738.2,23869.55,23647.2,23753.45,0
256265,2024-12-24 00:00:00+05:30,23769.1,23867.65,23685.15,23727.65,0
256265,2024-12-26 00:00:00+05:30,23775.8,23854.5,23653.6,23750.2,0
256265,2024-12-27 00:00:00+05:30,23801.4,23938.85,23800.6,23813.4,0
256265,2024-12-30 00:00:00+05:30,23796.9,23915.35,23599.3,23644.9,0
256265,2024-12-31 00:00:00+05:30,23560.6,23689.85,23460.45,23644.8,0
256265,2025-01-01 00:00:00+05:30,23637.65,23822.8,23562.8,23742.9,0
256265,2025-01-02 00:00:00+05:30,23783.0,24226.7,23751.55,24188.65,0
256265,2025-01-03 00:00:00+05:30,24196.4,24196.45,23976.0,24004.75,0
256265,2025-01-06 00:00:00+05:30,24045.8,24089.95,23551.9,23616.05,0
256265,2025-01-07 00:00:00+05:30,23679.9,23795.2,23637.8,23707.9,0
256265,2025-01-08 00:00:00+05:30,23746.65,23751.85,23496.15,23688.95,0
256265,2025-01-09 00:00:00+05:30,23674.75,23689.5,23503.05,23526.5,0
256265,2025-01-10 00:00:00+05:30,23551.9,23596.6,23344.35,23431.5,0
256265,2025-01-13 00:00:00+05:30,23195.4,23340.95,23047.25,23085.95,0
256265,2025-01-14 00:00:00+05:30,23165.9,23264.95,23134.15,23176.05,0
256265,2025-01-15 00:00:00+05:30,23250.45,23293.65,23146.45,23213.2,0
256265,2025-01-16 00:00:00+05:30,23377.25,23391.65,23272.05,23311.8,0
256265,2025-01-17 00:00:00+05:30,23277.1,23292.1,23100.35,23203.2,0
256265,2025-01-20 00:00:00+05:30,23290.4,23391.1,23170.65,23344.75,0
256265,2025-01-21 00:00:00+05:30,23421.65,23426.3,22976.85,23024.65,0
256265,2025-01-22 00:00:00+05:30,23099.15,23169.55,22981.3,23155.35,0
256265,2025-01-23 00:00:00+05:30,23128.3,23270.8,23090.65,23205.35,0
256265,2025-01-24 00:00:00+05:30,23183.9,23347.3,23050.0,23092.2,0
256265,2025-01-27 00:00:00+05:30,22940.15,23007.45,22786.9,22829.15,0
256265,2025-01-28 00:00:00+05:30,22960.45,23137.95,22857.65,22957.25,0
256265,2025-01-29 00:00:00+05:30,23026.75,23183.35,22976.5,23163.1,0
256265,2025-01-30 00:00:00+05:30,23169.5,23322.05,23139.2,23249.5,0
256265,2025-01-31 00:00:00+05:30,23296.75,23546.8,23277.4,23508.4,0
256265,2025-02-01 00:00:00+05:30,23528.6,23632.45,23318.3,23482.15,0
256265,2025-02-03 00:00:00+05:30,23319.35,23381.6,23222.0,23361.05,0
256265,2025-02-04 00:00:00+05:30,23509.9,23762.75,23423.15,23739.25,0
256265,2025-02-05 00:00:00+05:30,23801.75,23807.3,23680.45,23696.3,0
256265,2025-02-06 00:00:00+05:30,23761.95,23773.55,23556.25,23603.35,0
256265,2025-02-07 00:00:00+05:30,23649.5,23694.5,23443.2,23559.95,0
256265,2025-02-10 00:00:00+05:30,23543.8,23568.6,23316.3,23381.6,0
256265,2025-02-11 00:00:00+05:30,23383.55,23390.05,22986.65,23071.8,0
256265,2025-02-12 00:00:00+05:30,23050.8,23144.7,22798.35,23045.25,0
256265,2025-02-13 00:00:00+05:30,23055.75,23235.5,22992.2,23031.4,0
256265,2025-02-14 00:00:00+05:30,23096.45,23133.7,22774.85,22929.25,0
256265,2025-02-17 00:00:00+05:30,22809.9,22974.2,22725.45,22959.5,0
256265,2025-02-18 00:00:00+05:30,22963.65,22992.5,22801.5,22945.3,0
256265,2025-02-19 00:00:00+05:30,22847.25,23049.95,22814.85,22932.9,0
256265,2025-02-20 00:00:00+05:30,22821.1,22923.85,22812.75,22913.15,0
256265,2025-02-21 00:00:00+05:30,22857.2,22921.0,22720.3,22795.9,0
256265,2025-02-24 00:00:00+05:30,22609.35,22668.05,22518.8,22553.35,0
256265,2025-02-25 00:00:00+05:30,22516.45,22625.3,22513.9,22547.55,0
256265,2025-02-27 00:00:00+05:30,22568.95,22613.3,22508.4,22545.05,0
256265,2025-02-28 00:00:00+05:30,22433.4,22450.35,22104.85,22124.7,0
256265,2025-03-03 00:00:00+05:30,22194.55,22261.55,22004.7,22119.3,0
256265,2025-03-04 00:00:00+05:30,21974.45,22105.05,21964.6,22082.65,0
256265,2025-03-05 00:00:00+05:30,22073.05,22394.9,22067.8,22337.3,0
256265,2025-03-06 00:00:00+05:30,22476.35,22556.45,22245.85,22544.7,0
256265,2025-03-07 00:00:00+05:30,22508.65,22633.8,22464.75,22552.5,0
256265,2025-03-10 00:00:00+05:30,22521.85,22676.75,22429.05,22460.3,0
256265,2025-03-11 00:00:00+05:30,22345.95,22522.1,22314.7,22497.9,0
256265,2025-03-12 00:00:00+05:30,22536.35,22577.4,22329.55,22470.5,0
256265,2025-03-13 00:00:00+05:30,22541.5,22558.05,22377.35,22397.2,0
256265,2025-03-17 00:00:00+05:30,22353.15,22577.0,22353.15,22508.75,0
256265,2025-03-18 00:00:00+05:30,22662.25,22857.8,22599.2,22834.3,0
256265,2025-03-19 00:00:00+05:30,22874.95,22940.7,22807.95,22907.6,0
256265,2025-03-20 00:00:00+05:30,23036.6,23216.7,22973.95,23190.65,0
256265,2025-03-21 00:00:00+05:30,23168.25,23402.7,23132.8,23350.4,0
256265,2025-03-24 00:00:00+05:30,23515.4,23708.75,23433.5,23658.35,0
256265,2025-03-25 00:00:00+05:30,23751.5,23869.6,23601.4,23668.65,0
256265,2025-03-26 00:00:00+05:30,23700.95,23736.5,23451.7,23486.85,0
256265,2025-03-27 00:00:00+05:30,23433.95,23646.45,23412.2,23591.95,0
256265,2025-03-28 00:00:00+05:30,23600.4,23649.2,23450.2,23519.35,0
256265,2025-04-01 00:00:00+05:30,23341.1,23565.15,23136.4,23165.7,0
256265,2025-04-02 00:00:00+05:30,23192.6,23350.0,23158.45,23332.35,0
256265,2025-04-03 00:00:00+05:30,23150.3,23306.5,23145.8,23250.1,0
256265,2025-04-04 00:00:00+05:30,23190.4,23214.7,22857.45,22904.45,0
256265,2025-04-07 00:00:00+05:30,21758.4,22254.0,21743.65,22161.6,0
256265,2025-04-08 00:00:00+05:30,22446.75,22697.2,22270.85,22535.85,0
256265,2025-04-09 00:00:00+05:30,22460.3,22468.7,22353.25,22399.15,0
256265,2025-04-11 00:00:00+05:30,22695.4,22923.9,22695.4,22828.55,0
256265,2025-04-15 00:00:00+05:30,23368.35,23368.35,23207.0,23328.55,0
256265,2025-04-16 00:00:00+05:30,23344.1,23452.2,23273.05,23437.2,0
256265,2025-04-17 00:00:00+05:30,23401.85,23872.35,23298.55,23851.65,0
256265,2025-04-21 00:00:00+05:30,23949.15,24189.55,23903.65,24125.55,0
256265,2025-04-22 00:00:00+05:30,24185.4,24242.6,24072.0,24167.25,0
256265,2025-04-23 00:00:00+05:30,24357.6,24359.3,24119.95,24328.95,0
256265,2025-04-24 00:00:00+05:30,24277.9,24347.85,24216.15,24246.7,0
256265,2025-04-25 00:00:00+05:30,24289.0,24365.45,23847.85,24039.35,0
256265,2025-04-28 00:00:00+05:30,24070.25,24355.1,24054.05,24328.5,0
256265,2025-04-29 00:00:00+05:30,24370.7,24457.65,24290.75,24335.95,0
256265,2025-04-30 00:00:00+05:30,24342.05,24396.15,24198.75,24334.2,0
256265,2025-05-02 00:00:00+05:30,24311.9,24589.15,24238.5,24346.7,0
256265,2025-05-05 00:00:00+05:30,24419.5,24526.4,24400.65,24461.15,0
256265,2025-05-06 00:00:00+05:30,24500.75,24509.65,24331.8,24379.6,0
256265,2025-05-07 00:00:00+05:30,24233.3,24449.6,24220.0,24414.4,0
256265,2025-05-08 00:00:00+05:30,24431.5,24447.25,24150.2,24273.8,0
256265,2025-05-09 00:00:00+05:30,23935.75,24164.25,23935.75,24008.0,0
424961,2023-01-02 00:00:00+05:30,286.2,288.9,285.1,287.9,6881597
424961,2023-01-03 00:00:00+05:30,286.7,288.3,285.65,286.35,6933808
424961,2023-01-04 00:00:00+05:30,287.0,287.6,281.95,282.8,7734731
424961,2023-01-05 00:00:00+05:30,284.25,288.8,283.85,288.4,9447840
424961,2023-01-06 00:00:00+05:30,289.5,291.95,288.1,289.8,9578142
424961,2023-01-09 00:00:00+05:30,291.45,295.2,290.75,292.4,12277472
424961,2023-01-10 00:00:00+05:30,292.25,292.7,287.6,288.35,8035154
424961,2023-01-11 00:00:00+05:30,289.85,289.85,286.55,286.95,5300373
424961,2023-01-12 00:00:00+05:30,288.35,288.55,283.75,285.3,7675363
424961,2023-01-13 00:00:00+05:30,285.3,287.35,282.3,284.35,16663973
424961,2023-01-16 00:00:00+05:30,285.7,287.3,283.3,285.6,9543233
424961,2023-01-17 00:00:00+05:30,285.6,288.45,284.65,287.35,15854476
424961,2023-01-18 00:00:00+05:30,288.9,291.1,287.5,289.45,14516738
424961,2023-01-19 00:00:00+05:30,288.9,290.3,286.85,287.3,9649821
424961,2023-01-20 00:00:00+05:30,287.15,289.9,284.75,289.4,15150496
424961,2023-01-23 00:00:00+05:30,290.6,292.45,288.05,292.1,8237723
424961,2023-01-24 00:00:00+05:30,292.15,294.7,292.0,293.15,14224620
424961,2023-01-25 00:00:00+05:30,293.1,294.95,289.95,293.4,14449696
424961,2023-01-27 00:00:00+05:30,295.6,301.7,295.35,299.25,24326672
424961,2023-01-30 00:00:00+05:30,300.05,304.25,295.65,298.2,16292657
424961,2023-01-31 00:00:00+05:30,299.25,307.05,294.95,304.75,19810719
424961,2023-02-01 00:00:00+05:30,305.3,316.3,284.65,312.55,74597023
424961,2023-02-02 00:00:00+05:30,312.75,332.75,311.7,327.45,64452734
424961,2023-02-03 00:00:00+05:30,330.3,330.6,321.75,329.2,25777917
424961,2023-02-06 00:00:00+05:30,330.8,335.75,328.3,331.6,29818652
424961,2023-02-07 00:00:00+05:30,332.05,332.05,318.65,322.8,23868316
424961,2023-02-08 00:00:00+05:30,324.1,326.35,321.35,324.8,12048169
424961,2023-02-09 00:00:00+05:30,323.45,328.65,321.85,323.7,13713950
424961,2023-02-10 00:00:00+05:30,321.9,326.0,320.25,321.2,11884145
424961,2023-02-13 00:00:00+05:30,322.6,324.45,320.0,323.65,11447737
424961,2023-02-14 00:00:00+05:30,324.35,335.3,323.25,334.25,33674472
424961,2023-02-15 00:00:00+05:30,330.2,331.15,327.4,330.55,14116487
424961,2023-02-16 00:00:00+05:30,330.4,333.2,329.55,330.85,11302208
424961,2023-02-17 00:00:00+05:30,329.55,332.6,328.0,331.6,8870546
424961,2023-02-20 00:00:00+05:30,332.75,335.15,329.8,332.15,9024137
424961,2023-02-21 00:00:00+05:30,333.0,333.75,330.15,330.6,9549744
424961,2023-02-22 00:00:00+05:30,330.4,332.9,328.65,332.0,10360824
424961,2023-02-23 00:00:00+05:30,332.5,340.75,331.35,335.25,21771987
424961,2023-02-24 00:00:00+05:30,336.45,336.45,329.55,333.05,14926835
424961,2023-02-27 00:00:00+05:30,333.05,334.55,327.0,330.55,9414174
424961,2023-02-28 00:00:00+05:30,330.8,332.35,324.35,325.8,18924126
424961,2023-03-01 00:00:00+05:30,323.7,329.0,323.15,327.55,8979844
424961,2023-03-02 00:00:00+05:30,328.25,328.45,324.1,324.8,5803680
424961,2023-03-03 00:00:00+05:30,326.05,333.35,325.3,332.95,9458560
424961,2023-03-06 00:00:00+05:30,333.75,339.45,333.2,335.7,12387951
424961,2023-03-08 00:00:00+05:30,335.6,340.05,333.05,339.4,10310670
424961,2023-03-09 00:00:00+05:30,339.15,340.4,333.55,335.15,11139187
424961,2023-03-10 00:00:00+05:30,334.65,337.5,331.7,335.6,9668476
424961,2023-03-13 00:00:00+05:30,336.6,338.1,330.8,331.8,10165189
424961,2023-03-14 00:00:00+05:30,333.6,334.25,326.25,328.4,11827686
424961,2023-03-15 00:00:00+05:30,329.55,332.4,326.95,328.15,9739498
424961,2023-03-16 00:00:00+05:30,329.2,330.7,325.95,329.9,18164058
424961,2023-03-17 00:00:00+05:30,333.0,333.0,319.7,324.8,56543245
424961,2023-03-20 00:00:00+05:30,322.85,328.1,321.75,327.6,11703280
424961,2023-03-21 00:00:00+05:30,327.6,327.6,323.5,326.0,13424479
424961,2023-03-22 00:00:00+05:30,326.0,327.65,323.65,326.7,5520716
424961,2023-03-23 00:00:00+05:30,326.05,331.05,323.8,329.2,11275669
424961,2023-03-24 00:00:00+05:30,329.95,331.25,326.95,327.55,11486300
424961,2023-03-27 00:00:00+05:30,326.9,332.45,325.5,328.85,12505899
424961,2023-03-28 00:00:00+05:30,328.85,330.7,327.05,328.45,10603000
424961,2023-03-29 00:00:00+05:30,328.85,332.1,326.2,331.05,11747395
424961,2023-03-31 00:00:00+05:30,330.4,332.55,328.65,331.7,10996865
424961,2023-04-03 00:00:00+05:30,332.1,332.1,327.35,327.7,8161868
424961,2023-04-05 00:00:00+05:30,327.7,334.75,327.7,334.2,13421695
424961,2023-04-06 00:00:00+05:30,334.4,337.55,332.3,335.0,14912321
424961,2023-04-10 00:00:00+05:30,335.0,337.3,332.75,336.05,7842550
424961,2023-04-11 00:00:00+05:30,336.05,344.3,335.6,342.5,21086196
424961,2023-04-12 00:00:00+05:30,344.0,344.05,339.15,340.4,11270119
424961,2023-04-13 00:00:00+05:30,342.05,343.0,340.5,342.15,7005485
424961,2023-04-17 00:00:00+05:30,339.8,347.7,339.8,346.1,12765918
424961,2023-04-18 00:00:00+05:30,345.95,347.7,343.35,344.65,10977732
424961,2023-04-19 00:00:00+05:30,342.55,347.15,342.5,344.9,11266276
424961,2023-04-20 00:00:00+05:30,345.95,348.25,343.95,346.2,7709308
424961,2023-04-21 00:00:00+05:30,346.2,353.75,345.15,353.1,16478441
424961,2023-04-24 00:00:00+05:30,354.6,354.6,349.6,353.5,6916129
424961,2023-04-25 00:00:00+05:30,353.5,357.7,352.35,355.95,10221052
424961,2023-04-26 00:00:00+05:30,356.35,357.2,353.8,356.55,8811103
424961,2023-04-27 00:00:00+05:30,356.5,361.0,355.45,359.8,14584649
424961,2023-04-28 00:00:00+05:30,361.55,370.4,357.8,368.05,14705423
424961,2023-05-02 00:00:00+05:30,368.45,369.3,364.3,367.1,11855159
424961,2023-05-03 00:00:00+05:30,366.7,370.6,365.05,369.45,8469745
424961,2023-05-04 00:00:00+05:30,367.85,369.3,366.7,367.25,9232203
424961,2023-05-05 00:00:00+05:30,368.4,373.55,367.0,370.85,14351273
424961,2023-05-08 00:00:00+05:30,372.75,374.9,371.35,373.15,8375114
424961,2023-05-09 00:00:00+05:30,374.35,374.65,364.55,366.55,11553893
424961,2023-05-10 00:00:00+05:30,366.65,368.75,365.15,367.9,11278165
424961,2023-05-11 00:00:00+05:30,369.55,369.65,362.3,363.6,18478925
